target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,target_resolving_view_count,coverage_signature,trials,primary_competing_trials,unique_wrong_views
TapHead,2,1,absent,10,4,2,11110000,1,1,0
TapHead,2,1,absent,10,5,0,11101100,6,6,8
TapHead,2,1,absent,10,5,0,11111000,4,4,0
TapHead,2,1,absent,10,5,1,11101100,7,7,8
TapHead,2,1,absent,10,5,1,11111000,2,2,3
TapHead,2,1,absent,10,5,2,11111000,1,1,1
TapHead,2,1,absent,10,5,3,11101100,1,1,0
TapHead,2,1,absent,10,6,0,11111100,11,11,14
TapHead,2,1,absent,10,6,1,11111100,3,3,0
TapHead,2,1,absent,10,6,2,11111100,6,6,7
TapHead,2,1,absent,10,7,0,11111110,1,1,2
TapHead,2,1,absent,10,7,3,11111110,1,1,0
TapHead,2,1,absent,10,7,5,11111110,1,1,0
TapHead,2,1,absent,10,8,0,11111111,5,5,10
TapHead,2,1,absent,10,8,2,11111111,8,8,0
TapHead,2,1,absent,11,2,0,11000000,4,3,0
TapHead,2,1,absent,11,3,0,11001000,2,2,2
TapHead,2,1,absent,11,3,0,11100000,2,1,2
TapHead,2,1,absent,11,4,0,11001100,4,3,8
TapHead,2,1,absent,11,4,0,11110000,1,1,2
TapHead,2,1,absent,11,4,2,11110000,1,1,0
TapHead,2,1,absent,11,5,0,11101100,1,1,1
TapHead,2,1,absent,11,6,0,11111100,1,1,4
TapHead,2,1,absent,11,6,2,11111100,1,1,2
TapHead,2,1,absent,11,8,4,11111111,2,2,0
TapHead,2,1,absent,12,1,0,10000000,1,1,0
TapHead,2,1,absent,12,2,0,11000000,71,71,1
TapHead,2,1,absent,12,3,0,11001000,61,61,15
TapHead,2,1,absent,12,3,0,11100000,64,64,23
TapHead,2,1,absent,12,3,1,11001000,12,12,0
TapHead,2,1,absent,12,3,1,11100000,21,21,0
TapHead,2,1,absent,12,4,0,11001100,17,17,19
TapHead,2,1,absent,12,4,0,11101000,254,254,118
TapHead,2,1,absent,12,4,0,11110000,15,15,18
TapHead,2,1,absent,12,4,1,11001100,1,1,0
TapHead,2,1,absent,12,4,1,11101000,56,56,23
TapHead,2,1,absent,12,4,2,11001100,5,5,0
TapHead,2,1,absent,12,4,2,11101000,11,11,0
TapHead,2,1,absent,12,4,2,11110000,6,6,0
TapHead,2,1,absent,12,5,0,11101100,57,57,40
TapHead,2,1,absent,12,5,0,11111000,43,43,38
TapHead,2,1,absent,12,5,1,11101100,30,30,11
TapHead,2,1,absent,12,5,1,11111000,34,34,8
TapHead,2,1,absent,12,5,2,11101100,8,8,1
TapHead,2,1,absent,12,5,2,11111000,12,12,2
TapHead,2,1,absent,12,5,3,11101100,4,4,0
TapHead,2,1,absent,12,5,3,11111000,1,1,0
TapHead,2,1,absent,12,6,0,11111100,99,99,78
TapHead,2,1,absent,12,6,1,11111100,28,28,16
TapHead,2,1,absent,12,6,2,11111100,20,20,10
TapHead,2,1,absent,12,6,3,11111100,4,4,0
TapHead,2,1,absent,12,6,4,11111100,4,4,0
TapHead,2,1,absent,12,7,0,11111110,4,4,7
TapHead,2,1,absent,12,8,0,11111111,23,23,43
TapHead,2,1,absent,12,8,2,11111111,6,6,0
TapHead,2,1,absent,12,8,3,11111111,4,4,0
TapHead,2,1,absent,12,8,4,11111111,6,6,0
TapHead,2,1,absent,12,8,5,11111111,2,2,0
TapHead,2,1,absent,12,8,6,11111111,4,4,0
TapHead,2,1,absent,3,3,1,11001000,1,1,0
TapHead,2,1,absent,3,3,1,11100000,2,2,0
TapHead,2,1,absent,3,4,0,11001100,3,3,0
TapHead,2,1,absent,3,4,0,11101000,14,14,1
TapHead,2,1,absent,3,4,1,11001100,2,2,0
TapHead,2,1,absent,3,4,1,11101000,4,4,0
TapHead,2,1,absent,3,4,2,11101000,4,4,0
TapHead,2,1,absent,3,5,0,11101100,41,41,12
TapHead,2,1,absent,3,5,0,11111000,51,51,16
TapHead,2,1,absent,3,5,1,11101100,29,29,4
TapHead,2,1,absent,3,5,1,11111000,30,30,3
TapHead,2,1,absent,3,5,2,11101100,10,10,0
TapHead,2,1,absent,3,5,2,11111000,5,5,0
TapHead,2,1,absent,3,5,3,11101100,1,1,0
TapHead,2,1,absent,3,5,3,11111000,5,5,0
TapHead,2,1,absent,3,6,0,11111100,119,119,68
TapHead,2,1,absent,3,6,1,11111100,98,98,29
TapHead,2,1,absent,3,6,2,11111100,28,28,1
TapHead,2,1,absent,3,6,3,11111100,2,2,0
TapHead,2,1,absent,3,6,4,11111100,1,1,0
TapHead,2,1,absent,3,8,0,11111111,28,28,60
TapHead,2,1,absent,3,8,2,11111111,94,94,0
TapHead,2,1,absent,3,8,3,11111111,54,54,0
TapHead,2,1,absent,3,8,4,11111111,28,28,0
TapHead,2,1,absent,5,3,0,11001000,1,0,1
TapHead,2,1,absent,6,2,0,11000000,67,67,0
TapHead,2,1,absent,6,3,0,11001000,58,58,24
TapHead,2,1,absent,6,3,0,11100000,40,40,17
TapHead,2,1,absent,6,3,1,11001000,29,29,0
TapHead,2,1,absent,6,3,1,11100000,10,10,0
TapHead,2,1,absent,6,4,0,11001100,110,110,74
TapHead,2,1,absent,6,4,0,11101000,138,138,66
TapHead,2,1,absent,6,4,0,11110000,110,110,73
TapHead,2,1,absent,6,4,1,11001100,15,15,0
TapHead,2,1,absent,6,4,1,11101000,45,45,16
TapHead,2,1,absent,6,4,1,11110000,17,17,0
TapHead,2,1,absent,6,4,2,11001100,34,34,0
TapHead,2,1,absent,6,4,2,11101000,17,17,0
TapHead,2,1,absent,6,4,2,11110000,28,28,0
TapHead,2,1,absent,6,5,0,11101100,169,169,125
TapHead,2,1,absent,6,5,0,11111000,167,167,128
TapHead,2,1,absent,6,5,1,11101100,70,70,35
TapHead,2,1,absent,6,5,1,11111000,63,63,18
TapHead,2,1,absent,6,5,2,11101100,43,43,12
TapHead,2,1,absent,6,5,2,11111000,44,44,14
TapHead,2,1,absent,6,5,3,11101100,21,21,0
TapHead,2,1,absent,6,5,3,11111000,16,16,0
TapHead,2,1,absent,6,6,0,11111100,590,590,523
TapHead,2,1,absent,6,6,1,11111100,104,104,48
TapHead,2,1,absent,6,6,2,11111100,177,177,75
TapHead,2,1,absent,6,6,3,11111100,20,20,0
TapHead,2,1,absent,6,6,4,11111100,32,32,0
TapHead,2,1,absent,6,7,0,11111110,12,12,9
TapHead,2,1,absent,6,8,0,11111111,147,147,250
TapHead,2,1,absent,6,8,1,11111111,5,5,0
TapHead,2,1,absent,6,8,2,11111111,197,197,0
TapHead,2,1,absent,6,8,3,11111111,69,69,0
TapHead,2,1,absent,6,8,4,11111111,120,120,0
TapHead,2,1,absent,6,8,5,11111111,37,37,0
TapHead,2,1,absent,6,8,6,11111111,36,36,0
TapHead,2,1,absent,7,2,0,11000000,6,4,0
TapHead,2,1,absent,7,3,0,11001000,3,3,0
TapHead,2,1,absent,7,3,0,11100000,3,3,2
TapHead,2,1,absent,7,3,1,11001000,1,1,0
TapHead,2,1,absent,7,4,0,11001100,24,24,10
TapHead,2,1,absent,7,4,0,11101000,6,6,0
TapHead,2,1,absent,7,4,0,11110000,10,10,4
TapHead,2,1,absent,7,4,2,11001100,2,2,0
TapHead,2,1,absent,7,4,2,11110000,1,1,0
TapHead,2,1,absent,7,5,0,11101100,10,10,6
TapHead,2,1,absent,7,5,0,11111000,9,9,5
TapHead,2,1,absent,7,5,1,11101100,2,2,0
TapHead,2,1,absent,7,5,1,11111000,2,2,0
TapHead,2,1,absent,7,5,2,11101100,1,1,1
TapHead,2,1,absent,7,5,2,11111000,1,1,0
TapHead,2,1,absent,7,5,3,11111000,1,1,0
TapHead,2,1,absent,7,6,0,11111100,148,148,91
TapHead,2,1,absent,7,6,1,11111100,3,3,0
TapHead,2,1,absent,7,6,2,11111100,41,41,17
TapHead,2,1,absent,7,6,3,11111100,1,1,0
TapHead,2,1,absent,7,6,4,11111100,4,4,0
TapHead,2,1,absent,7,8,0,11111111,23,23,35
TapHead,2,1,absent,7,8,2,11111111,54,54,0
TapHead,2,1,absent,7,8,4,11111111,26,26,0
TapHead,2,1,absent,7,8,5,11111111,2,2,0
TapHead,2,1,absent,8,2,0,11000000,37,37,0
TapHead,2,1,absent,8,3,0,11001000,22,21,10
TapHead,2,1,absent,8,3,0,11100000,26,26,12
TapHead,2,1,absent,8,3,1,11001000,9,9,0
TapHead,2,1,absent,8,3,1,11100000,4,4,0
TapHead,2,1,absent,8,4,0,11001100,58,57,28
TapHead,2,1,absent,8,4,0,11101000,76,76,27
TapHead,2,1,absent,8,4,0,11110000,38,38,18
TapHead,2,1,absent,8,4,1,11001100,5,5,0
TapHead,2,1,absent,8,4,1,11101000,42,42,8
TapHead,2,1,absent,8,4,1,11110000,6,6,0
TapHead,2,1,absent,8,4,2,11001100,21,21,0
TapHead,2,1,absent,8,4,2,11101000,4,4,0
TapHead,2,1,absent,8,4,2,11110000,12,12,0
TapHead,2,1,absent,8,5,0,11101100,74,74,47
TapHead,2,1,absent,8,5,0,11111000,62,62,51
TapHead,2,1,absent,8,5,1,11101100,31,31,10
TapHead,2,1,absent,8,5,1,11111000,34,34,5
TapHead,2,1,absent,8,5,2,11101100,21,21,2
TapHead,2,1,absent,8,5,2,11111000,13,13,1
TapHead,2,1,absent,8,5,3,11101100,8,8,0
TapHead,2,1,absent,8,5,3,11111000,14,14,0
TapHead,2,1,absent,8,6,0,11111100,240,240,186
TapHead,2,1,absent,8,6,1,11111100,45,45,20
TapHead,2,1,absent,8,6,2,11111100,61,61,33
TapHead,2,1,absent,8,6,3,11111100,7,7,0
TapHead,2,1,absent,8,6,4,11111100,8,8,0
TapHead,2,1,absent,8,8,0,11111111,101,101,141
TapHead,2,1,absent,8,8,2,11111111,116,116,0
TapHead,2,1,absent,8,8,3,11111111,30,30,0
TapHead,2,1,absent,8,8,4,11111111,103,103,0
TapHead,2,1,absent,8,8,5,11111111,27,27,0
TapHead,2,1,absent,8,8,6,11111111,60,60,0
TapHead,2,1,absent,9,2,0,11000000,20,20,0
TapHead,2,1,absent,9,3,0,11001000,19,19,9
TapHead,2,1,absent,9,3,0,11100000,29,29,16
TapHead,2,1,absent,9,3,1,11001000,6,6,0
TapHead,2,1,absent,9,3,1,11100000,10,10,0
TapHead,2,1,absent,9,4,0,11001100,37,37,27
TapHead,2,1,absent,9,4,0,11101000,47,47,18
TapHead,2,1,absent,9,4,0,11110000,30,30,12
TapHead,2,1,absent,9,4,1,11001100,4,4,0
TapHead,2,1,absent,9,4,1,11101000,15,15,4
TapHead,2,1,absent,9,4,1,11110000,7,7,0
TapHead,2,1,absent,9,4,2,11001100,11,11,0
TapHead,2,1,absent,9,4,2,11101000,5,5,0
TapHead,2,1,absent,9,4,2,11110000,11,11,0
TapHead,2,1,absent,9,5,0,11101100,37,37,21
TapHead,2,1,absent,9,5,0,11111000,44,44,30
TapHead,2,1,absent,9,5,1,11101100,25,25,9
TapHead,2,1,absent,9,5,1,11111000,33,33,9
TapHead,2,1,absent,9,5,2,11101100,12,12,4
TapHead,2,1,absent,9,5,2,11111000,21,21,2
TapHead,2,1,absent,9,5,3,11101100,14,14,0
TapHead,2,1,absent,9,5,3,11111000,14,14,0
TapHead,2,1,absent,9,6,0,11111100,87,87,70
TapHead,2,1,absent,9,6,1,11111100,29,29,16
TapHead,2,1,absent,9,6,2,11111100,42,42,13
TapHead,2,1,absent,9,6,3,11111100,7,7,0
TapHead,2,1,absent,9,6,4,11111100,9,9,0
TapHead,2,1,absent,9,7,0,11111110,2,2,7
TapHead,2,1,absent,9,7,2,11111110,1,1,0
TapHead,2,1,absent,9,7,5,11111110,1,1,0
TapHead,2,1,absent,9,8,0,11111111,93,93,115
TapHead,2,1,absent,9,8,1,11111111,3,3,0
TapHead,2,1,absent,9,8,2,11111111,52,52,0
TapHead,2,1,absent,9,8,3,11111111,49,49,0
TapHead,2,1,absent,9,8,4,11111111,109,109,0
TapHead,2,1,absent,9,8,5,11111111,47,47,0
TapHead,2,1,absent,9,8,6,11111111,46,46,0
TapHead,2,1,present,0,0,0,00000000,3,0,0
TapHead,2,1,present,1,1,0,10000000,2,0,2
TapHead,2,1,present,1,2,0,10001000,2,0,4
TapHead,2,1,present,1,3,3,10001100,1,0,0
TapHead,2,1,present,10,1,0,10000000,5,5,0
TapHead,2,1,present,10,2,0,10100000,1,1,0
TapHead,2,1,present,10,2,0,11000000,5,5,0
TapHead,2,1,present,10,3,0,10001100,2,2,4
TapHead,2,1,present,10,3,0,11001000,3,2,1
TapHead,2,1,present,10,3,1,10001100,1,1,0
TapHead,2,1,present,10,4,0,10111000,1,1,2
TapHead,2,1,present,10,4,0,11001100,3,2,7
TapHead,2,1,present,10,4,0,11110000,2,2,0
TapHead,2,1,present,10,4,2,11001100,2,2,1
TapHead,2,1,present,10,5,0,11111000,1,1,4
TapHead,2,1,present,10,5,1,11111000,2,2,0
TapHead,2,1,present,10,5,2,11101100,1,1,1
TapHead,2,1,present,10,5,2,11111000,1,1,0
TapHead,2,1,present,10,6,0,11111100,2,2,2
TapHead,2,1,present,10,6,1,11111100,2,2,3
TapHead,2,1,present,10,7,0,11111110,1,1,2
TapHead,2,1,present,10,7,3,11111110,1,1,0
TapHead,2,1,present,10,7,5,11111110,1,1,1
TapHead,2,1,present,10,8,4,11111111,2,2,0
TapHead,2,1,present,11,1,0,10000000,11,9,0
TapHead,2,1,present,11,2,0,10001000,1,0,1
TapHead,2,1,present,11,2,0,11000000,18,14,12
TapHead,2,1,present,11,3,0,10101000,1,0,0
TapHead,2,1,present,11,3,0,10110000,2,0,2
TapHead,2,1,present,11,3,0,11001000,9,8,10
TapHead,2,1,present,11,3,0,11100000,5,4,4
TapHead,2,1,present,11,4,0,11001100,2,2,3
TapHead,2,1,present,11,4,0,11101000,6,6,8
TapHead,2,1,present,11,4,0,11110000,3,1,5
TapHead,2,1,present,11,4,1,11110000,1,1,0
TapHead,2,1,present,11,5,0,10111100,1,1,0
TapHead,2,1,present,11,5,0,11101100,2,2,7
TapHead,2,1,present,11,5,1,10111100,1,1,0
TapHead,2,1,present,11,6,0,11111100,1,1,3
TapHead,2,1,present,12,1,0,10000000,76,76,0
TapHead,2,1,present,12,2,0,10001000,19,19,11
TapHead,2,1,present,12,2,0,10100000,18,18,14
TapHead,2,1,present,12,2,0,11000000,284,284,77
TapHead,2,1,present,12,2,1,10001000,9,9,0
TapHead,2,1,present,12,2,1,10100000,6,6,0
TapHead,2,1,present,12,2,1,11000000,49,49,0
TapHead,2,1,present,12,3,0,10001100,6,6,6
TapHead,2,1,present,12,3,0,10101000,13,13,8
TapHead,2,1,present,12,3,0,10110000,5,5,8
TapHead,2,1,present,12,3,0,11001000,112,112,98
TapHead,2,1,present,12,3,0,11100000,133,133,75
TapHead,2,1,present,12,3,1,10001100,2,2,0
TapHead,2,1,present,12,3,1,10101000,3,3,0
TapHead,2,1,present,12,3,1,11001000,39,39,12
TapHead,2,1,present,12,3,1,11100000,64,64,12
TapHead,2,1,present,12,3,2,10001100,3,3,0
TapHead,2,1,present,12,3,2,10101000,2,2,0
TapHead,2,1,present,12,3,2,10110000,1,1,0
TapHead,2,1,present,12,3,2,11001000,12,12,0
TapHead,2,1,present,12,3,2,11100000,10,10,0
TapHead,2,1,present,12,4,0,10101100,8,8,10
TapHead,2,1,present,12,4,0,10111000,5,5,5
TapHead,2,1,present,12,4,0,11001100,49,49,64
TapHead,2,1,present,12,4,0,11101000,133,133,124
TapHead,2,1,present,12,4,0,11110000,36,36,56
TapHead,2,1,present,12,4,1,10101100,1,1,0
TapHead,2,1,present,12,4,1,10111000,5,5,5
TapHead,2,1,present,12,4,1,11001100,19,19,4
TapHead,2,1,present,12,4,1,11101000,78,78,29
TapHead,2,1,present,12,4,1,11110000,11,11,6
TapHead,2,1,present,12,4,2,11001100,22,22,0
TapHead,2,1,present,12,4,2,11101000,30,30,3
TapHead,2,1,present,12,4,2,11110000,21,21,3
TapHead,2,1,present,12,4,3,11001100,8,8,0
TapHead,2,1,present,12,4,3,11101000,5,5,0
TapHead,2,1,present,12,4,3,11110000,5,5,0
TapHead,2,1,present,12,5,0,10111100,7,7,15
TapHead,2,1,present,12,5,0,11101100,47,47,55
TapHead,2,1,present,12,5,0,11111000,62,62,89
TapHead,2,1,present,12,5,1,11101100,29,29,14
TapHead,2,1,present,12,5,1,11111000,20,20,16
TapHead,2,1,present,12,5,2,10111100,1,1,0
TapHead,2,1,present,12,5,2,11101100,48,48,14
TapHead,2,1,present,12,5,2,11111000,17,17,5
TapHead,2,1,present,12,5,3,11101100,15,15,1
TapHead,2,1,present,12,5,3,11111000,13,13,0
TapHead,2,1,present,12,5,4,11101100,2,2,0
TapHead,2,1,present,12,5,4,11111000,2,2,0
TapHead,2,1,present,12,6,0,10111110,1,1,2
TapHead,2,1,present,12,6,0,11111100,16,16,27
TapHead,2,1,present,12,6,1,11111100,14,14,10
TapHead,2,1,present,12,6,2,11111100,17,17,12
TapHead,2,1,present,12,6,3,11111100,12,12,0
TapHead,2,1,present,12,6,4,10111110,1,1,0
TapHead,2,1,present,12,6,4,11111100,3,3,0
TapHead,2,1,present,12,6,5,10111110,1,1,0
TapHead,2,1,present,12,7,0,11111110,8,8,14
TapHead,2,1,present,12,7,3,11111110,4,4,1
TapHead,2,1,present,12,7,4,11111110,5,5,2
TapHead,2,1,present,12,7,5,11111110,7,7,1
TapHead,2,1,present,12,8,0,11111111,10,10,21
TapHead,2,1,present,12,8,2,11111111,4,4,0
TapHead,2,1,present,12,8,3,11111111,4,4,0
TapHead,2,1,present,12,8,4,11111111,6,6,0
TapHead,2,1,present,12,8,5,11111111,8,8,0
TapHead,2,1,present,12,8,6,11111111,5,5,0
TapHead,2,1,present,12,8,7,11111111,2,2,0
TapHead,2,1,present,2,5,4,11111000,2,2,0
TapHead,2,1,present,5,5,0,11101100,1,0,2
TapHead,2,1,present,5,6,0,11111100,1,0,0
TapHead,2,1,present,5,7,0,11111110,1,0,1
TapHead,2,1,present,6,2,0,11000000,12,12,1
TapHead,2,1,present,6,2,1,11000000,1,1,0
TapHead,2,1,present,6,3,0,11001000,5,5,4
TapHead,2,1,present,6,3,0,11100000,3,3,2
TapHead,2,1,present,6,3,1,11001000,3,3,0
TapHead,2,1,present,6,4,0,11001100,6,6,3
TapHead,2,1,present,6,4,0,11101000,4,4,2
TapHead,2,1,present,6,4,0,11110000,7,7,4
TapHead,2,1,present,6,4,1,11101000,3,3,1
TapHead,2,1,present,6,4,1,11110000,2,2,1
TapHead,2,1,present,6,4,2,11001100,2,2,0
TapHead,2,1,present,6,4,2,11110000,3,3,1
TapHead,2,1,present,6,4,3,11110000,1,1,0
TapHead,2,1,present,6,5,0,10111100,3,3,0
TapHead,2,1,present,6,5,0,11101100,12,12,14
TapHead,2,1,present,6,5,0,11111000,5,5,5
TapHead,2,1,present,6,5,1,11101100,6,6,2
TapHead,2,1,present,6,5,1,11111000,3,3,2
TapHead,2,1,present,6,5,2,11101100,4,4,3
TapHead,2,1,present,6,5,2,11111000,1,1,1
TapHead,2,1,present,6,5,4,11101100,1,1,0
TapHead,2,1,present,6,6,0,10111110,4,4,3
TapHead,2,1,present,6,6,0,11111100,26,26,27
TapHead,2,1,present,6,6,1,11111100,5,5,5
TapHead,2,1,present,6,6,2,11111100,9,9,4
TapHead,2,1,present,6,6,3,11111100,2,2,2
TapHead,2,1,present,6,6,4,11111100,1,1,0
TapHead,2,1,present,6,7,0,11111110,24,24,19
TapHead,2,1,present,6,7,2,11111110,2,2,0
TapHead,2,1,present,6,7,4,11111110,1,1,0
TapHead,2,1,present,6,8,0,11111111,7,7,14
TapHead,2,1,present,6,8,1,11111111,4,4,0
TapHead,2,1,present,6,8,2,11111111,5,5,0
TapHead,2,1,present,6,8,3,11111111,5,5,0
TapHead,2,1,present,6,8,4,11111111,6,6,0
TapHead,2,1,present,6,8,5,11111111,6,6,0
TapHead,2,1,present,6,8,6,11111111,4,4,0
TapHead,2,1,present,7,1,0,10000000,1,1,0
TapHead,2,1,present,7,2,0,10001000,1,0,1
TapHead,2,1,present,7,2,0,11000000,2,1,2
TapHead,2,1,present,7,3,0,10001100,1,0,1
TapHead,2,1,present,7,3,0,10110000,1,1,2
TapHead,2,1,present,7,3,0,11100000,1,0,2
TapHead,2,1,present,7,4,0,11001100,1,0,3
TapHead,2,1,present,8,1,0,10000000,4,3,0
TapHead,2,1,present,8,2,0,10001000,2,2,1
TapHead,2,1,present,8,2,0,11000000,4,3,2
TapHead,2,1,present,8,3,0,10001100,1,1,2
TapHead,2,1,present,8,3,0,11001000,1,0,1
TapHead,2,1,present,8,3,1,11001000,2,2,1
TapHead,2,1,present,8,3,2,11100000,1,1,0
TapHead,2,1,present,8,4,0,11001100,2,2,4
TapHead,2,1,present,8,4,0,11101000,1,0,3
TapHead,2,1,present,8,4,0,11110000,1,0,2
TapHead,2,1,present,8,4,2,11101000,1,1,1
TapHead,2,1,present,8,5,0,11101100,1,1,4
TapHead,2,1,present,9,1,0,10000000,8,8,0
TapHead,2,1,present,9,2,0,10001000,4,4,4
TapHead,2,1,present,9,2,0,11000000,8,7,1
TapHead,2,1,present,9,2,1,11000000,1,1,0
TapHead,2,1,present,9,3,0,10001100,2,2,1
TapHead,2,1,present,9,3,0,11001000,5,4,2
TapHead,2,1,present,9,3,0,11100000,1,1,1
TapHead,2,1,present,9,3,1,11100000,5,5,0
TapHead,2,1,present,9,3,2,10001100,1,1,0
TapHead,2,1,present,9,4,0,11001100,4,4,6
TapHead,2,1,present,9,4,0,11110000,6,6,9
TapHead,2,1,present,9,4,1,10111000,1,1,0
TapHead,2,1,present,9,4,1,11001100,5,5,1
TapHead,2,1,present,9,4,1,11101000,2,2,2
TapHead,2,1,present,9,4,1,11110000,2,2,0
TapHead,2,1,present,9,4,2,11110000,5,5,1
TapHead,2,1,present,9,5,0,11111000,3,3,1
TapHead,2,1,present,9,5,1,11101100,1,1,1
TapHead,2,1,present,9,5,1,11111000,1,1,0
TapHead,2,1,present,9,5,3,11111000,1,1,0
TapHead,2,1,present,9,6,0,11111100,4,4,8
TapHead,2,1,present,9,6,1,11111100,3,3,2
TapHead,2,1,present,9,6,2,11111100,1,1,0
TapHead,2,1,present,9,6,3,11111100,1,1,1
TapHead,2,1,present,9,6,5,10111110,1,1,0
TapHead,2,1,present,9,7,0,11111110,4,4,8
TapHead,2,1,present,9,7,1,11111110,1,1,2
TapHead,2,1,present,9,7,2,11111110,1,1,0
TapHead,2,1,present,9,7,4,11111110,1,1,0
TapHead,2,1,present,9,7,5,11111110,1,1,0
TapHead,2,1,present,9,8,2,11111111,2,2,0
TapHead,2,1,present,9,8,6,11111111,2,2,0
TapHead,3,2,absent,0,0,0,00000000,10,0,0
TapHead,3,2,absent,1,1,0,10000000,4,0,4
TapHead,3,2,absent,1,1,1,10000000,1,0,0
TapHead,3,2,absent,1,2,0,11000000,2,0,4
TapHead,3,2,absent,1,2,2,11000000,2,0,0
TapHead,3,2,absent,10,2,0,11000000,22,22,0
TapHead,3,2,absent,10,3,0,10101000,1,1,2
TapHead,3,2,absent,10,3,0,11001000,25,25,12
TapHead,3,2,absent,10,3,0,11100000,15,15,4
TapHead,3,2,absent,10,3,1,11001000,3,3,0
TapHead,3,2,absent,10,3,1,11100000,4,4,0
TapHead,3,2,absent,10,4,0,11001100,2,2,1
TapHead,3,2,absent,10,4,0,11101000,50,50,21
TapHead,3,2,absent,10,4,0,11110000,5,5,6
TapHead,3,2,absent,10,4,1,11001100,1,1,0
TapHead,3,2,absent,10,4,1,11101000,9,9,0
TapHead,3,2,absent,10,4,1,11110000,2,2,0
TapHead,3,2,absent,10,4,2,11001100,2,2,0
TapHead,3,2,absent,10,4,2,11101000,5,5,0
TapHead,3,2,absent,10,4,2,11110000,2,2,0
TapHead,3,2,absent,10,5,0,11101100,9,9,8
TapHead,3,2,absent,10,5,0,11111000,13,13,13
TapHead,3,2,absent,10,5,1,11101100,2,2,1
TapHead,3,2,absent,10,5,1,11111000,6,6,4
TapHead,3,2,absent,10,5,2,11101100,5,5,1
TapHead,3,2,absent,10,5,2,11111000,3,3,0
TapHead,3,2,absent,10,5,3,11101100,2,2,0
TapHead,3,2,absent,10,5,3,11111000,2,2,0
TapHead,3,2,absent,10,6,0,11111100,3,3,4
TapHead,3,2,absent,10,6,1,11111100,1,1,1
TapHead,3,2,absent,10,6,2,11111100,1,1,1
TapHead,3,2,absent,10,6,3,11111100,2,2,0
TapHead,3,2,absent,10,8,3,11111111,2,2,0
TapHead,3,2,absent,10,8,4,11111111,2,2,0
TapHead,3,2,absent,10,8,5,11111111,2,2,0
TapHead,3,2,absent,2,1,0,10000000,6,0,0
TapHead,3,2,absent,2,2,0,11000000,11,6,3
TapHead,3,2,absent,2,3,0,11001000,6,6,2
TapHead,3,2,absent,2,3,0,11100000,1,1,0
TapHead,3,2,absent,2,3,1,11001000,2,2,0
TapHead,3,2,absent,2,3,1,11100000,2,2,0
TapHead,3,2,absent,2,4,0,11001100,7,7,12
TapHead,3,2,absent,2,4,0,11101000,7,7,5
TapHead,3,2,absent,2,4,0,11110000,7,7,3
TapHead,3,2,absent,2,4,1,11001100,1,1,0
TapHead,3,2,absent,2,4,1,11101000,8,8,0
TapHead,3,2,absent,2,4,1,11110000,1,1,0
TapHead,3,2,absent,2,4,2,11001100,5,5,0
TapHead,3,2,absent,2,4,2,11110000,2,2,0
TapHead,3,2,absent,2,5,0,11101100,10,10,14
TapHead,3,2,absent,2,5,0,11111000,10,10,14
TapHead,3,2,absent,2,5,1,11101100,11,11,5
TapHead,3,2,absent,2,5,1,11111000,13,13,2
TapHead,3,2,absent,2,5,2,11101100,9,9,0
TapHead,3,2,absent,2,5,2,11111000,17,17,3
TapHead,3,2,absent,2,5,3,11101100,3,3,0
TapHead,3,2,absent,2,5,3,11111000,3,3,0
TapHead,3,2,absent,2,6,0,11111100,13,12,18
TapHead,3,2,absent,2,6,1,11111100,16,16,13
TapHead,3,2,absent,2,6,2,11111100,15,15,4
TapHead,3,2,absent,2,6,3,11111100,3,3,0
TapHead,3,2,absent,2,8,0,11111111,12,12,42
TapHead,3,2,absent,2,8,3,11111111,4,4,0
TapHead,3,2,absent,2,8,4,11111111,10,10,0
TapHead,3,2,absent,2,8,5,11111111,33,33,0
TapHead,3,2,absent,2,8,6,11111111,4,4,0
TapHead,3,2,absent,3,1,0,10000000,2,0,0
TapHead,3,2,absent,3,2,0,11000000,27,22,0
TapHead,3,2,absent,3,3,0,11001000,1,1,0
TapHead,3,2,absent,3,3,0,11100000,2,1,2
TapHead,3,2,absent,3,3,1,11001000,11,11,0
TapHead,3,2,absent,3,3,1,11100000,5,5,0
TapHead,3,2,absent,3,4,0,11001100,3,2,5
TapHead,3,2,absent,3,4,0,11110000,3,3,4
TapHead,3,2,absent,3,4,1,11101000,1,1,1
TapHead,3,2,absent,3,4,1,11110000,1,1,0
TapHead,3,2,absent,3,4,2,11001100,10,10,0
TapHead,3,2,absent,3,4,2,11110000,3,3,0
TapHead,3,2,absent,3,5,0,11101100,1,0,1
TapHead,3,2,absent,3,5,0,11111000,3,0,8
TapHead,3,2,absent,3,5,2,11101100,5,5,2
TapHead,3,2,absent,3,5,3,11101100,2,2,0
TapHead,3,2,absent,3,5,3,11111000,3,3,0
TapHead,3,2,absent,3,6,0,11111100,1,0,4
TapHead,3,2,absent,3,6,2,11111100,3,3,5
TapHead,3,2,absent,3,6,3,11111100,1,1,0
TapHead,3,2,absent,3,6,4,11111100,7,7,0
TapHead,3,2,absent,3,8,0,11111111,1,0,3
TapHead,3,2,absent,3,8,5,11111111,4,4,0
TapHead,3,2,absent,3,8,6,11111111,2,2,0
TapHead,3,2,absent,4,1,0,10000000,10,6,0
