transition_kind,exact_gap_beats,local_state,final_action,resolutions
TapHeadToLongNoteHead,1.1673333333333341115555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.16733333333333411155555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.1673333333333341115555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.1871666666666674581111111,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.18716666666666745811111111,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.20870000000000012087,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.24798333333333383252666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.247983333333333832526666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.24798333333333383252666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.248000000000001248,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.24833333333333383266666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.24913333333333458246666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.24950000000000012495,AmbiguousEvidence,SkipLocalAmbiguity,9
TapHeadToLongNoteHead,1.24950000000000083300000000,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.24950000000000083300000000,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToLongNoteHead,1.24959999999999966677333333,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.249599999999999666773333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.24959999999999966677333334,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.24959999999999966677333334,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToLongNoteHead,1.2497333333333320836,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.2497333333333320836,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToLongNoteHead,1.25020000000000050008000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.250200000000000500080000000,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToLongNoteHead,1.251000000000001251,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.252050000000000125205,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.2523333333333341682222223,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.25253333333333299932444444,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.25253333333333299932444445,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.26480000000000012648,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.30050000000000086700000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.31226666666666719157333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.31226666666666719157333334,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.318350000000000131835,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.37433333333333388306666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.37700000000000091800000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.412700000000000141270,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.4365000000000009576666666,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.43650000000000095766666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.4365000000000009576666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.4365000000000009576666667,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToLongNoteHead,1.43861666666666724211333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.4393333333333342928888889,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.4393333333333342928888889,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.49693333333333408180,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.49693333333333408180,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.49786666666666816453333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.4984666666666651682,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.4984666666666651682,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToLongNoteHead,1.49846666666666726605333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.498466666666667266053333333,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.498466666666667266053333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.49846666666666726605333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.4988333333333343325555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.4988333333333343325555555,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToLongNoteHead,1.49883333333333433255555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.4988333333333343325555556,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.49893333333333293361777777,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.49893333333333293361777777,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.498933333333332933617777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.498933333333332933617777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.49893333333333293361777778,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.49893333333333293361777778,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToLongNoteHead,1.499400000000000149940,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.49940000000000014994,AmbiguousEvidence,SkipLocalAmbiguity,9
TapHeadToLongNoteHead,1.500000000000001500,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.50006666666666586856000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.50056666666666741695,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.50056666666666741695,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToLongNoteHead,1.5006000000000015006,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.500683333333333933606666666,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.500683333333333933606666667,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.50068333333333393360666667,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.50068333333333393360666667,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToLongNoteHead,1.5014999999999984985,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.5014999999999984985,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToLongNoteHead,1.5016666666666676677777777,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.5016666666666676677777778,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.5016666666666676677777778,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToLongNoteHead,1.501866666666666266168888889,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.501866666666666266168888889,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.50186666666666626616888889,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.50186666666666626616888889,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToLongNoteHead,1.501950000000000150195,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.501950000000000150195,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.530000000000000153000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.6036666666666677357777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.62703333333333398414666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.6660000000000011106666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.66693333333333400010666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.68583333333333445722222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.7471999999999982528,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.74763333333333420715,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.74763333333333420715,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.7481666666666678321111111,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.74895000000000069958,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.749000000000001749,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.749300000000000174930,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.7502333333333315831,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.7502333333333315831,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,1.7510000000000011673333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.75116666666666736713333333,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,1.751850000000000175185,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.874250000000000187425,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.9140333333333314193,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.9351666666666679567777778,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.9380000000000012920000000,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,1.9380000000000012920000000,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToLongNoteHead,1.997599999999999467306666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.997599999999999467306666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.99759999999999946730666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.99806666666666866473333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.9989666666666646677,AmbiguousEvidence,SkipLocalAmbiguity,16
TapHeadToLongNoteHead,1.999200000000000199920,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,1.99943333333333413310666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,1.999433333333334133106666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.00033333333333466688888889,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.00033333333333466688888889,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.0003333333333346668888889,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.0003333333333346668888889,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToLongNoteHead,2.00053333333333279985777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.00053333333333279985777777,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.000533333333332799857777777,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,2.000533333333332799857777777,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.0005333333333327998577777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.000533333333332799857777778,LocalMismatch,SkipLocalMismatch,5
TapHeadToLongNoteHead,2.000533333333332799857777778,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.00053333333333279985777778,LocalMismatch,SkipLocalMismatch,3
TapHeadToLongNoteHead,2.00053333333333279985777778,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.00080000000000200080000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.00165000000000080066,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.001650000000000800660000000,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToLongNoteHead,2.00196666666666766765,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.0019999999999979980,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,2.0019999999999979980,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToLongNoteHead,2.12356666666666751609333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.125783333333334183646666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.167500000000000216750,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.22775000000000089110,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.24910000000000022491,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.24986666666666606670222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.24986666666666606670222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.24991666666666756663333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.249916666666667566633333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.24991666666666756663333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.2507333333333310826,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.251650000000000225165,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.25226666666666891893333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.2695000000000015130000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.37405000000000094962,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.37526666666666904193333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.4366666666666682911111111,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.4366666666666682911111112,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.4395000000000016263333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.498183333333334332606666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.49826666666666916493333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.499000000000002499,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.49919999999999933354666666,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.499199999999999333546666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.49919999999999933354666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.4994666666666641672,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.4994666666666641672,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToLongNoteHead,2.4997333333333345832,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.4997333333333345832,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.5004000000000010001599999997,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.50040000000000100016000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.5010000000000025010,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.501550000000000250155,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.5018333333333350012222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.502000000000002502,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.50213333333333266609777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.50213333333333266609777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.5024999999999974975,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.5024999999999974975,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,2.74833333333333516555555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.75043333333333470855,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.7512333333333305821,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,2.8331333333333305002,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.9381666666666686254444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.99750000000000149875,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.99846666666666966513333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.99880000000000029988,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.9999666666666636667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,2.9999666666666636667,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToLongNoteHead,3.0005000000000020003333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.0012000000000030012,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.2486999999999967513,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.2498333333333354998888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.375983333333334683726666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.4368333333333356245555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.498600000000000349860,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToLongNoteHead,3.499466666666665733475555556,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,3.49946666666666573347555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.5004666666666631662,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,3.5004666666666631662,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToLongNoteHead,3.501150000000000350115,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.56106666666666571704888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.7491999999999962508,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.7522333333333295811,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.87493333333333230001777778,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,3.9979333333333293354,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.99813333333333226716444444,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,3.998133333333332267164444445,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,3.998400000000000399840,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.00066666666666933377777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.000950000000000400095,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.0009666666666626657,LocalMismatch,SkipLocalMismatch,4
TapHeadToLongNoteHead,4.4984333333333288349,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.49906666666667116573333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,4.49973333333333213340444444,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,4.499733333333332133404444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.49973333333333213340444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.500750000000000450075,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.74906666666666540024888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.9985833333333353327666666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,4.9989333333333283344,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.000550000000000500055,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.00133333333333199964444444,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,5.37541666666666881683333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.454450000000000545445,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.49780000000000054978,NoComparableContext,SkipGlobalMismatch,1
TapHeadToLongNoteHead,5.4994333333333278339,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.500350000000000550035,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.7479333333333362073,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.74933333333333180017777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.954250000000000595425,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.998666666666665067022222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,5.9999333333333273334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,6.001599999999998399573333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,6.5004333333333268329,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,6.7491666666666599175,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,6.882450000000000688245,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,7.68826666666666461646222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,7.99696666666667066515,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,8.00060000000000400030,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,8.62399999999999770026666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,8.68730000000000434365,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,9.498750000000000949875,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,12.00026666666666346659555556,LocalMismatch,SkipLocalMismatch,2
TapHeadToLongNoteHead,13.997866666666662933902222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,14.000799999999996266453333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,15.000000000000015000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,15.99839999999999573376,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,16.49999999999999560000000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToLongNoteHead,31.99966666666668799977777778,LocalMismatch,SkipLocalMismatch,1
